umap1,umap2,metric,quartile
18.491482,8.115621,0.0,1
1.2153931,6.658851,-2.5,0
-0.9835951,-1.7106416,-0.6,0
18.466946,7.9748473,0.0,1
18.639723,7.832696,0.0,1
0.97214395,-4.93792,-0.2,1
18.578444,7.952612,0.0,1
-0.23440215,10.135193,20.7,3
-2.922125,0.40603623,0.0,1
-0.318137,12.949202,15.7,3
0.47391942,10.803847,4.3,3
-1.0468775,-1.5383765,-2.0,0
-1.2520765,1.2629827,-1.6,0
1.2137332,11.738371,18.8,3
0.87992305,8.113313,1.2,2
0.9551739,12.388735,21.9,3
-0.07280329,12.863684,12.6,3
-1.2961307,8.39474,-1.5,0
1.4928144,5.8703437,-3.1,0
-2.4986794,0.83016104,-0.6,0
-3.9617777,7.361562,2.6,2
-3.6754782,5.0818086,0.6,2
-3.173622,3.998229,0.1,2
-3.921234,7.1668773,-0.3,0
0.9952084,-6.9211717,-0.5,0
0.3249347,-5.1699095,-1.2,0
-3.7073312,5.186958,-1.8,0
-3.3545127,0.5803037,-0.4,0
-3.3572903,4.326882,-0.3,0
-0.21282527,13.119741,18.0,3
-0.48508352,7.379982,-1.5,0
-0.09068356,0.18111551,-0.3,0
-1.834483,12.517531,6.7,3
-1.7186596,0.96560544,-0.8,0
-2.732709,5.2094975,0.6,2
