id,year,rank,overall_pick,team,player,college,years_active,games,minutes_played,points,total_rebounds,assists,field_goal_percentage,3_point_percentage,free_throw_percentage,average_minutes_played,points_per_game,average_total_rebounds,average_assists,win_shares,win_shares_per_48_minutes,box_plus_minus,value_over_replacement,umap1,umap2,metric_value,quartile
407,1996,25,25,UTA,Martin Müürsepp,International,2.0,83.0,951.0,389.0,181.0,50.0,0.425,0.323,0.693,11.5,4.7,2.2,0.6,2.0,0.1,-1.6,0.1,9.424721,6.17863,0.1,2
409,1996,27,27,ORL,Brian Evans,Indiana,3.0,102.0,1097.0,375.0,164.0,77.0,0.381,0.343,0.82,10.8,3.7,1.6,0.8,1.7,0.076,-0.8,0.3,9.786918,8.669555,0.076,2
411,1996,29,29,CHI,Travis Knight,UConn,7.0,371.0,4566.0,1276.0,1160.0,224.0,0.438,0.259,0.696,12.3,3.4,3.1,0.6,7.9,0.083,-3.0,-1.1,6.969375,4.889677,0.083,2
412,1996,30,30,HOU,Othella Harrington,Georgetown,12.0,709.0,13924.0,5212.0,3130.0,443.0,0.505,0.0,0.738,19.6,7.4,4.4,0.6,23.1,0.08,-3.4,-4.9,4.7743926,2.3014479,0.08,2
426,1996,44,44,CHH,Malik Rose,Drexel,13.0,813.0,13404.0,5003.0,3371.0,684.0,0.437,0.177,0.743,16.5,6.2,4.1,0.8,26.5,0.095,-2.1,-0.4,4.338906,3.1622007,0.095,2
430,1996,48,48,PHI,Jamie Feick,Michigan State,5.0,201.0,4316.0,911.0,1437.0,139.0,0.424,0.4,0.629,21.5,4.5,7.1,0.7,8.2,0.091,-2.7,-0.7,7.3402543,6.088814,0.091,2
436,1996,54,54,UTA,Shandon Anderson,Georgia,10.0,719.0,15946.0,5327.0,2252.0,1007.0,0.457,0.316,0.739,22.2,7.4,3.1,1.4,23.6,0.071,-1.3,3.0,3.5294533,4.8299413,0.071,2
445,1997,5,5,DEN,Tony Battie,Texas Tech,14.0,837.0,17649.0,5082.0,4287.0,522.0,0.488,0.162,0.69,21.1,6.1,5.1,0.6,36.4,0.099,-1.8,0.8,3.627827,2.638133,0.099,2
447,1997,7,7,NJN,Tim Thomas,Villanova,13.0,824.0,21336.0,9454.0,3379.0,1272.0,0.437,0.369,0.758,25.9,11.5,4.1,1.5,35.2,0.079,-0.8,6.4,2.266181,4.0374093,0.079,2
456,1997,16,16,CLE,Brevin Knight,Stanford,12.0,729.0,18176.0,5342.0,1785.0,4481.0,0.412,0.134,0.789,24.9,7.3,2.4,6.1,32.6,0.086,0.3,10.5,0.6799436,5.05004,0.086,2
