umap1,umap2,metric,quartile
-2.732709,5.2094975,5.9,2
18.49276,8.212129,0.0,0
-4.0036197,7.536937,13.0,2
0.019689053,-4.5678945,0.0,0
-0.85171235,0.069466114,1.0,1
1.1939782,6.966364,15.8,2
1.4682815,12.202488,80.3,3
18.345865,7.8601933,0.0,0
-2.6473835,0.86351573,1.5,1
-0.38737297,-4.951542,0.0,0
18.226715,7.648991,0.0,0
-0.900162,2.3968875,1.4,1
2.1645088,-6.040414,0.8,1
-3.3511229,8.591039,8.5,2
18.145903,7.843866,0.0,0
-3.2878163,-1.3761115,2.9,1
18.384195,7.889795,0.0,0
-0.39085877,11.552251,42.8,3
2.119484,-5.340453,1.4,1
2.0863934,-3.7544143,0.0,0
18.381157,8.0240965,0.0,0
-0.77530926,7.0732584,15.9,2
18.255108,7.7362924,0.0,0
18.458647,7.8469768,0.0,0
-2.2939503,10.060437,20.8,2
-1.7427579,-1.7626613,-0.3,0
18.344889,8.205785,0.0,0
-0.07141591,10.919398,45.7,3
2.2334778,-3.834881,0.0,0
-0.04841879,-5.2380066,0.1,1
0.3171773,15.200902,249.5,3
1.3070456,6.596721,7.1,2
0.91716456,14.440949,108.5,3
1.0763353,13.409067,106.0,3
0.20297137,14.8535385,120.7,3
1.2617781,10.074336,24.6,3
-1.8656077,14.036561,52.5,3
-3.9213305,10.16283,16.9,2
1.9316496,5.3889976,7.8,2
-3.7643962,7.1813827,10.2,2
-2.3864033,8.635693,19.7,2
0.3770611,10.121168,44.5,3
-2.8535228,5.472651,6.6,2
-2.424553,13.513473,36.0,3
-1.3156251,-1.9494853,-0.6,0
-0.5518679,-6.9483957,-0.2,0
-2.2801785,-0.28511095,1.1,1
0.8771054,13.185728,85.9,3
-2.9156961,7.8304853,7.0,2
-2.8585868,7.958538,9.9,2
-0.6676357,13.158432,51.6,3
-2.701986,-0.3234876,1.5,1
-2.4117415,8.884754,16.5,2
-4.20075,6.095201,10.2,2
-3.2459135,8.416293,22.5,3
1.9459683,-4.708608,0.1,1
1.0393747,9.150171,27.9,3
-2.028727,11.614318,37.4,3
-1.7175162,9.774975,38.0,3
-2.2060843,-1.2658018,-0.2,0
-4.088391,7.284615,10.3,2
-3.4140687,8.090417,13.5,2
1.2762885,-3.4129736,0.0,0
18.499367,7.9115386,0.0,0
18.262491,7.6662126,0.0,0
18.43792,7.7296877,0.0,0
-0.051934805,-0.02262031,0.2,1
-2.780187,13.090986,29.1,3
14.928603,5.3289185,0.0,0
2.0954952,-3.7329469,0.0,0
-2.5760593,10.047892,12.9,2
1.43441,11.273957,52.7,3
-2.5344446,9.210943,20.4,2
18.123344,7.616901,0.0,0
-2.1192334,9.514283,38.5,3
18.377155,7.7110076,0.0,0
-1.8642402,13.916463,40.0,3
1.48345,-5.8659973,0.1,1
-3.3958557,8.366397,25.2,3
18.235538,7.9023824,0.0,0
-0.2559076,13.086713,73.4,3
18.410406,7.761971,0.0,0
18.05683,7.621753,0.0,0
18.197508,7.845857,0.0,0
17.644434,7.8030915,0.0,0
1.9348782,-4.8806963,0.7,1
18.085428,8.013084,0.0,0
1.7900296,-4.8717027,-0.2,0
1.3275723,14.040918,141.7,3
1.3134788,10.035629,45.3,3
-1.4946557,11.943636,33.3,3
-2.7815866,12.674627,29.9,3
-1.8622793,13.952469,54.9,3
-2.5288842,7.0333304,25.7,3
0.44988984,13.078631,74.0,3
-2.5636065,-1.1080304,-0.4,0
0.1319309,14.542795,100.3,3
-0.94935477,0.84774977,0.2,1
1.058644,8.178771,30.7,3
2.6031606,-6.219196,1.7,1
-4.004154,9.643187,5.0,2
-0.21070231,10.141593,30.3,3
1.3861979,12.189616,71.0,3
-3.6684785,3.1040976,4.5,2
0.85343707,13.154002,51.0,3
-0.60059977,12.891948,46.3,3
-2.7712038,8.661467,25.9,3
-1.8454981,14.151232,48.3,3
-0.35463938,-4.6416717,-0.1,0
-3.0878441,-0.09003628,2.0,1
-0.7459811,-1.4115361,-0.2,0
-3.9121397,9.0999975,24.5,3
-1.1560572,10.228204,38.7,3
-1.3680722,11.876195,61.3,3
-3.8550315,7.7204823,16.0,2
-2.8046489,12.556387,31.4,3
2.9299734,-6.2035294,3.2,1
0.9977885,9.040225,46.4,3
1.0225141,-5.71138,0.0,0
2.1021943,-4.75634,0.0,0
-1.2726215,-1.940275,-0.2,0
-2.4646342,0.20399901,0.5,1
1.6800065,-5.9232354,0.1,1
-1.9901206,-1.6966163,0.1,1
-4.0607114,6.0832357,4.5,2
-3.4585636,11.710408,25.0,3
18.291134,7.630501,0.0,0
1.0031782,-6.928125,0.5,1
18.099438,7.7719464,0.0,0
18.055262,7.7979155,0.0,0
0.09523211,13.228555,64.3,3
18.166498,8.114331,0.0,0
-3.049578,-2.6577337,2.0,1
2.2839956,-4.785429,-0.2,0
0.9250335,-6.5337553,0.8,1
17.923805,8.0756855,0.0,0
18.206232,7.7117233,0.0,0
-0.7485424,-2.2259798,-0.1,0
18.17991,7.8653655,0.0,0
18.212967,7.7624054,0.0,0
-0.81339103,-2.0251148,-0.6,0
17.896214,7.8822756,0.0,0
-1.0623937,2.0711339,0.0,0
18.048214,7.6965485,0.0,0
18.12326,7.673436,0.0,0
17.966078,7.7031155,0.0,0
18.037447,8.184758,0.0,0
1.1722828,10.049618,50.6,3
0.4530321,12.696513,65.1,3
-0.48467705,15.361061,77.3,3
-0.0075173476,15.495831,198.9,3
-1.1668804,14.890289,40.2,3
-2.821902,8.798831,24.7,3
-1.6308831,9.455417,22.6,3
-0.55248386,11.0115385,38.9,3
-2.760371,2.0594096,6.5,2
-0.19141065,7.462262,37.4,3
17.989931,7.977575,0.0,0
-1.062716,-2.0082035,-0.1,0
-3.3495457,-0.8755961,2.6,1
-3.2814968,4.1386027,3.6,2
-3.9790366,3.5779824,3.1,1
-4.1104746,4.943028,7.8,2
-1.4607589,11.26969,48.5,3
-2.6355438,9.425605,18.4,2
-0.8171364,7.7862177,20.4,2
1.5132437,-5.012899,0.0,0
-3.2780693,10.643727,27.8,3
-2.0550368,13.840792,36.8,3
-3.33541,8.372601,18.2,2
-3.5442827,6.439412,14.7,2
-0.66830224,6.5604534,5.5,2
0.9527368,7.7446613,20.3,2
-3.4704988,6.898894,13.6,2
-0.21989769,7.8434434,26.1,3
1.3405066,-6.6470833,0.9,1
1.463619,11.87527,76.0,3
-1.2999082,3.125795,2.2,1
-1.5060917,0.33108193,0.8,1
-0.29778177,9.490924,42.8,3
-2.2089207,10.486406,30.1,3
18.361652,7.828241,0.0,0
-0.27367064,10.92641,48.8,3
1.3761536,6.473788,19.2,2
-1.6270207,3.4400697,5.6,2
-2.5930254,2.9632921,3.3,1
-0.78492105,14.01579,41.9,3
-2.4420645,-2.3530958,-0.2,0
2.072613,-3.9067698,0.5,1
14.629162,5.030457,-0.2,0
14.658242,5.059471,0.0,0
-0.6884844,13.919842,65.7,3
17.979916,7.738844,0.0,0
-0.6361636,0.61604017,0.5,1
-3.1246958,2.1560714,3.0,1
-0.8427361,8.320372,19.2,2
-2.5666814,8.797478,19.4,2
0.9883143,-4.9308934,0.0,0
18.06462,7.7562003,0.0,0
-2.33213,-1.9388561,-0.7,0
-0.075099334,1.0647486,0.2,1
1.3762155,-6.7693305,2.5,1
0.14036861,10.471467,55.3,3
1.09676,10.561923,61.3,3
-2.4298918,1.5750431,0.1,1
18.1608,7.655447,0.0,0
-1.9066511,-0.99630904,-0.2,0
-1.6431053,10.0286,18.9,2
1.1995345,13.751504,115.7,3
-2.5509796,3.0577042,-1.4,0
-1.5298282,6.625324,13.0,2
-1.6051499,5.926132,9.9,2
-3.7242737,9.501558,37.4,3
-2.4548228,11.783214,23.5,3
0.64960486,13.474854,60.7,3
2.3076727,-5.6906543,0.5,1
1.1918633,-5.750904,0.3,1
-1.2272143,12.245988,63.7,3
-4.7910748,3.1675408,3.9,2
-1.188707,10.598138,39.3,3
-2.3310099,7.7695227,30.4,3
0.9087967,-4.5789986,0.1,1
-3.8977787,3.6378968,6.2,2
-3.7955253,4.8771925,6.7,2
-1.1477288,0.20246826,0.5,1
-0.4259937,0.69232154,0.0,0
-4.4162235,-1.4539804,7.2,2
-0.39944416,15.420381,61.8,3
-2.5750408,3.980241,0.0,0
1.2221284,5.516553,9.1,2
-0.29110733,15.387595,104.6,3
-3.820984,6.3804035,9.2,2
-4.0636635,8.923497,13.9,2
-3.0350804,5.797868,4.3,2
-1.5392699,-1.9773006,-0.9,0
-3.0576391,-0.033955056,-1.6,0
1.5988655,-7.136167,3.2,1
-2.4985287,0.7101674,0.8,1
-4.086635,6.5938544,14.5,2
-3.4690287,-1.6688985,5.0,2
0.82923156,-6.8159857,0.5,1
-0.56207144,10.899586,40.0,3
1.3976276,6.4061813,16.0,2
-2.6830773,0.3446113,1.1,1
-0.17358918,-5.552455,0.0,0
-0.014672374,0.60599834,0.4,1
17.723907,8.072246,0.0,0
2.217721,-4.7130427,0.3,1
-3.8590527,6.8863974,16.0,2
-2.253826,1.1461838,0.2,1
17.999735,7.787862,0.0,0
2.867839,-5.672913,1.5,1
-1.3927482,-1.9007772,0.1,1
1.0896629,13.462884,95.4,3
17.985504,7.7016115,0.0,0
2.0254755,5.2761364,12.0,2
1.4376602,6.1871676,10.4,2
-0.19079994,-4.5396247,-0.1,0
-0.34994283,-4.850755,0.0,0
18.315462,7.7681885,0.0,0
2.8305414,-5.4140973,0.8,1
17.963518,7.845665,0.0,0
17.70646,8.084772,0.0,0
17.700413,8.089382,0.0,0
17.947838,7.726584,0.0,0
-1.6474268,0.80709064,-0.2,0
0.36271572,-1.1457742,-0.1,0
2.8835552,-5.014363,7.3,2
0.44589636,14.526233,155.2,3
0.99949986,13.47827,100.3,3
-0.7470585,15.102206,86.8,3
0.2062954,13.015066,50.3,3
-3.861275,4.855441,3.1,1
-1.4750266,10.160315,22.5,3
1.4870166,6.3149505,26.2,3
1.2340865,9.874221,61.9,3
-0.56617993,10.319607,22.6,3
-2.242585,-0.9637757,1.6,1
0.77934337,13.295074,68.9,3
-4.777534,2.8000674,3.9,2
-3.972576,5.550154,6.1,2
-2.763374,12.041926,28.7,3
-2.3645303,10.328025,18.6,2
2.712154,-6.3208394,3.0,1
-1.992331,11.294493,30.5,3
-2.9793143,-1.278659,0.1,1
-2.480353,8.3311615,14.1,2
-3.5172784,4.9042087,4.9,2
-1.3187598,10.746047,43.0,3
-0.8555481,10.737802,29.0,3
-2.1905973,4.441502,14.2,2
-0.7401815,-0.08574251,0.0,0
-3.429429,10.73022,19.2,2
-1.7531961,11.120739,33.5,3
-0.5926868,6.55429,25.3,3
-1.1573724,0.13835487,0.4,1
18.021828,7.9037943,0.0,0
-1.8880514,8.18443,35.9,3
-0.21236219,-0.8793136,0.4,1
1.1499925,-3.3607075,-0.1,0
2.7111013,-5.418278,0.8,1
-0.8548376,7.509732,18.6,2
1.261317,-5.7738986,0.0,0
-3.235992,7.3573427,18.5,2
1.99773,-4.5777745,0.9,1
17.968082,7.8566003,0.0,0
1.0081065,-3.3268154,-0.1,0
2.3097513,-5.8792386,0.7,1
-0.4780514,-6.9748373,0.1,1
17.739515,7.9632983,0.0,0
17.735088,8.252273,0.0,0
17.710236,8.13194,0.0,0
1.579507,-5.758673,0.3,1
-1.6599786,5.6266894,4.1,2
0.84236187,13.121059,85.3,3
1.2955079,5.595139,6.2,2
18.048292,7.9713387,0.0,0
14.986607,5.38778,0.0,0
0.12728463,-1.4760253,-0.1,0
-0.8727976,-2.95234,-0.2,0
17.687351,7.963802,0.0,0
17.617538,8.038813,0.0,0
-2.9162426,12.313469,28.8,3
17.911865,7.783519,0.0,0
17.869585,7.9780154,0.0,0
-0.91802293,-2.7363448,-0.2,0
17.637367,8.097084,0.0,0
-1.7105651,13.434418,44.2,3
-1.5388755,9.77367,15.6,2
-2.5826714,10.924407,21.8,3
0.020405952,15.381874,106.5,3
0.96197706,12.924471,88.6,3
-0.9425083,11.785676,64.1,3
-1.3395003,12.195322,36.3,3
-2.1573353,0.5254004,0.5,1
-2.140703,13.753712,47.7,3
0.5117672,12.545748,71.5,3
-3.786781,9.929994,18.6,2
-0.18468612,8.599346,23.8,3
-3.1947498,7.7158194,11.2,2
-4.0344396,3.3449955,5.8,2
0.30830604,10.674311,49.0,3
-1.9743795,9.103669,25.8,3
-0.31554592,10.00912,35.9,3
0.25263095,9.671075,42.4,3
0.8813849,8.213813,21.9,3
-4.0317388,4.066302,7.5,2
-1.0050523,10.426225,46.7,3
-1.7358488,11.167387,39.3,3
0.981798,8.207128,28.3,3
0.7920013,11.962852,72.8,3
-0.60224,13.241775,63.5,3
-1.7285131,12.758978,69.1,3
-3.055455,7.662975,12.3,2
-3.6988673,3.3778894,1.5,1
-3.6901965,1.531751,3.8,2
2.0913286,-5.6172523,0.1,1
1.6079443,6.0448895,18.8,2
1.4007856,-3.4251235,-0.1,0
2.022532,-4.407765,2.9,1
-3.2769887,11.69519,32.3,3
1.8286273,12.17385,94.4,3
1.1344835,7.760717,20.9,2
-1.7963647,8.921042,26.0,3
-2.2373888,1.2489011,1.5,1
-4.079941,2.4767663,0.0,0
-2.9184868,3.4110947,5.4,2
1.1757615,-6.4968133,0.2,1
-0.7163523,1.5904467,0.0,0
-0.45521656,-4.8409305,-0.1,0
17.795156,7.791833,0.0,0
-1.5765896,14.068624,56.3,3
17.669716,7.8689604,0.0,0
-3.0440822,2.7546504,5.0,2
-4.317965,-1.7277737,0.8,1
18.01926,7.8746443,0.0,0
17.871695,7.962274,0.0,0
17.653912,8.087883,0.0,0
-3.0266445,-1.2977091,1.3,1
17.736156,7.9479036,0.0,0
17.945604,7.9344645,0.0,0
-2.1182885,0.2759794,-0.4,0
2.1422515,-4.5635905,0.2,1
17.630587,8.179101,0.0,0
0.47035956,-0.83670735,0.0,0
17.461636,8.15259,0.0,0
3.0256891,-5.1790657,1.8,1
0.5826846,12.721571,79.3,3
2.9277484,-6.026919,4.8,2
0.0067347456,15.15778,149.6,3
-2.440646,12.567148,28.4,3
-2.0254343,14.089279,41.6,3
-2.0854292,3.8141503,-1.1,0
-0.5201812,14.921536,120.2,3
-0.49625912,6.938384,16.4,2
-0.021478208,14.21276,83.7,3
-2.9862108,12.448145,29.9,3
-3.2672622,2.447892,-0.2,0
-2.939767,9.071345,18.3,2
-0.81891394,6.625557,20.2,2
-3.8981123,3.4483063,2.9,1
-3.5351007,4.433491,4.5,2
-1.7134457,9.996109,27.5,3
-0.9106077,15.014448,56.4,3
-3.0269399,12.392156,42.1,3
-1.9568166,14.130794,52.4,3
-2.7635047,4.6510925,3.3,1
-2.3035462,13.27458,49.9,3
-2.507623,-0.92489773,0.2,1
-2.0289445,8.710593,19.6,2
-3.6020594,3.0750468,0.6,1
-2.573327,3.2261229,4.8,2
0.530538,10.713855,58.9,3
-2.153466,8.962235,29.5,3
-2.4045131,10.163229,21.1,2
-3.744577,6.846376,12.1,2
-2.4627638,-0.95825636,-0.4,0
-3.824728,1.6020685,6.3,2
-2.459387,-0.10217352,0.2,1
-1.7655797,8.822377,24.9,3
17.888882,8.471199,0.0,0
-1.7251933,0.8034336,-0.1,0
-3.9725964,3.2450044,5.2,2
1.389685,6.5746894,19.0,2
2.6074677,-6.4603453,3.7,2
-2.1415176,8.837284,25.8,3
-3.8375113,0.44722125,4.5,2
-3.4978218,8.221957,24.3,3
-3.2854745,9.829007,34.5,3
-3.3846867,8.52896,20.0,2
-3.8341951,6.7436376,13.9,2
-2.959001,-0.44043323,2.6,1
-1.4747143,10.933913,49.1,3
18.133352,7.9648857,0.0,0
0.9643418,-4.9897175,0.0,0
18.014326,7.7477255,0.0,0
17.694225,8.169078,0.0,0
17.848385,7.9517856,0.0,0
-2.6782415,4.2657733,4.7,2
-1.0057513,2.465281,2.4,1
17.52022,8.280524,0.0,0
-2.3456264,11.606238,35.3,3
17.725428,8.103994,0.0,0
17.986656,8.188997,0.0,0
-0.34550023,-0.12324025,0.2,1
17.71844,8.1633625,0.0,0
17.815842,7.8303795,0.0,0
-1.5459244,14.609857,44.1,3
-2.4801278,12.218795,20.2,2
0.7006929,10.573384,60.2,3
-2.5400555,8.895381,10.7,2
0.58103085,12.483106,46.8,3
1.5245004,5.8468647,10.4,2
1.2293001,9.909688,50.4,3
-0.38693362,10.367813,27.6,3
-1.4203249,12.689908,60.1,3
-0.109230734,12.79318,76.6,3
1.8941032,5.4567113,9.6,2
-3.2826345,0.473739,0.8,1
1.0596889,8.914941,43.3,3
-1.8981878,9.303813,31.9,3
1.1696095,5.563615,10.3,2
-3.917076,5.4677835,7.2,2
1.4546916,6.2077227,5.9,2
-1.8546187,13.289757,46.1,3
-2.1525033,10.652793,17.2,2
-3.1988344,3.643235,3.3,1
-0.82845557,-2.8621356,-0.2,0
-2.8923771,0.17517485,0.7,1
-1.589989,8.03232,26.2,3
0.8473419,-6.3825216,0.0,0
-1.9249481,-3.006689,0.3,1
-3.7587905,4.9405303,9.7,2
-3.0744293,5.867006,6.3,2
-4.0810485,9.050611,12.6,2
2.2204363,-5.7320514,1.0,1
-0.4839398,-1.0562046,0.2,1
0.14507003,-6.9465995,-0.1,0
1.6281374,-5.385957,0.5,1
0.093015306,9.954304,52.0,3
-2.3825538,1.3419781,-0.1,0
-3.0489857,7.600374,20.0,2
17.580477,8.059846,0.0,0
0.6435992,-3.5212672,-0.2,0
-2.251,-1.0226321,-0.2,0
-4.3878946,4.130958,10.5,2
-2.9707,9.413323,17.5,2
3.0033126,-4.944526,0.7,1
17.747368,8.404626,0.0,0
-2.06527,-1.8482802,0.5,1
1.7940019,-6.3488274,1.7,1
17.635683,8.530842,0.0,0
14.912122,5.3128686,0.0,0
17.513496,8.320864,0.0,0
17.986048,8.073617,0.0,0
17.792433,8.240938,0.0,0
-0.14553972,-5.939714,0.0,0
17.477577,8.274513,0.0,0
-1.6778862,-1.5160403,0.9,1
-0.33554214,-7.030824,0.0,0
-0.7164223,0.49213445,0.2,1
-4.250685,-0.2609253,8.2,2
1.7580779,-4.7989464,0.0,0
2.1929722,-3.7158065,0.1,1
1.7264572,-6.478653,0.3,1
17.756481,7.640189,0.0,0
17.622013,8.314701,0.0,0
-1.516243,13.406494,72.0,3
-2.9687264,7.187204,14.1,2
0.36982524,10.636443,52.8,3
0.56776434,10.538322,47.6,3
0.31400913,11.053884,67.4,3
2.1274548,-4.5193024,4.0,2
1.0133985,8.917903,29.4,3
-3.7240481,9.856148,11.6,2
-1.1980102,13.972952,59.6,3
-1.6516626,3.7280848,2.2,1
-1.4442333,11.857257,48.5,3
-2.2703094,10.398375,26.0,3
-0.7503224,10.634289,27.1,3
-1.0431693,10.965694,36.4,3
-1.1415408,11.517809,83.3,3
0.8113248,12.704248,58.9,3
-3.5905495,7.8713765,12.9,2
-3.0963995,0.0936276,2.3,1
-0.18394296,12.364401,58.4,3
-4.7361956,3.512277,7.1,2
-1.5054184,-1.2032384,-0.8,0
-0.64610445,8.548566,38.8,3
-3.352343,6.91907,20.8,2
-2.63676,12.6010475,33.5,3
-3.0840166,3.057168,3.3,1
-3.1977205,0.975725,3.0,1
1.4757051,-6.415054,0.2,1
-3.3116255,6.328141,3.0,1
-3.2623746,11.703212,28.7,3
-1.3397549,12.797594,93.6,3
-2.0466607,10.842878,33.0,3
-0.5089491,-2.7558143,-0.3,0
-3.8291569,5.6978874,10.0,2
-3.9047086,8.28807,10.3,2
-0.9193018,-2.254211,-0.1,0
2.6937165,-5.687221,1.3,1
-0.8849192,0.12295312,0.0,0
-3.2154617,9.252972,28.9,3
1.6868839,-5.5738583,0.3,1
-4.1488214,5.1709995,13.2,2
-2.7721198,0.04566996,-0.3,0
-4.0009966,6.6335473,16.8,2
-0.8000385,-0.248064,0.4,1
-2.991695,-2.4906192,0.5,1
-2.602611,0.59397644,2.1,1
-0.15068832,1.0973192,0.0,0
0.6129009,-4.6600037,0.1,1
14.71694,5.1183906,0.0,0
-1.4463898,-2.8481443,-0.7,0
-0.5016966,6.344752,13.8,2
17.965078,8.164997,0.0,0
3.0617518,-5.1688523,0.5,1
-3.1768768,0.4501916,1.6,1
17.735004,8.463662,0.0,0
-3.3551745,8.98872,14.8,2
17.737642,8.263914,0.0,0
17.711586,8.376823,0.0,0
17.691284,8.026382,0.0,0
17.869158,8.653009,0.0,0
-2.635793,11.956975,45.3,3
0.66070724,12.315598,91.3,3
-1.7326076,7.5660386,21.0,2
-1.4105836,12.896617,48.8,3
-3.4559095,8.771624,8.8,2
1.1369536,5.70041,4.6,2
-0.88559365,14.453984,94.1,3
-0.7648034,11.878754,44.8,3
-2.2230139,10.465457,23.4,3
1.6764898,12.026047,67.7,3
-2.625272,10.012023,13.9,2
-4.1513247,6.448566,15.5,2
-2.7524827,8.915735,26.8,3
-2.8298666,2.5235996,1.0,1
-1.2053376,7.5198493,20.7,2
-1.7054058,8.545276,23.0,3
14.7547655,5.154345,0.0,0
-2.067026,6.7056794,17.1,2
-4.727682,3.8520963,14.7,2
-3.8116546,4.043299,3.8,2
-2.1456594,11.252763,30.5,3
-4.089134,5.2813535,15.3,2
1.8245103,-4.097962,0.0,0
-1.1814201,2.7877402,3.0,1
-1.0580266,-0.78345835,0.2,1
-4.0160637,1.9726611,-1.3,0
1.2396286,5.910526,10.6,2
2.8276327,-5.351638,1.7,1
-2.977864,-0.24309269,1.7,1
-1.496595,-2.0823436,-0.9,0
2.8909597,-6.3184237,5.9,2
-3.1527014,0.4877469,1.3,1
-4.1278276,8.495443,17.9,2
2.7031767,-5.7200894,1.9,1
-1.1953074,10.606956,40.2,3
-1.8607366,12.949389,52.7,3
-1.0274152,-0.17594703,1.4,1
-3.9215305,4.718066,8.7,2
-0.9769086,-0.55377924,-0.1,0
-1.4042743,12.544061,50.6,3
-2.2175064,11.15351,26.0,3
-1.4443462,0.7054837,-0.9,0
-1.5104698,1.2358238,0.1,1
-2.8803895,7.9094977,16.8,2
-0.75914097,-0.47187307,0.2,1
-3.155846,1.8762997,3.7,2
-1.9578857,4.2167425,6.5,2
0.37534648,-2.9220088,-0.3,0
-1.0505227,-0.5808153,0.3,1
-1.3389435,6.854086,17.8,2
17.783749,7.8998857,0.0,0
-0.41022924,-4.8173475,-0.1,0
2.8688312,-5.3981752,0.2,1
2.2064672,-4.7390184,1.4,1
-4.07902,-2.0267427,-0.2,0
14.5875435,4.9879537,-0.3,0
17.627562,8.396445,0.0,0
17.67193,8.382474,0.0,0
-0.5848531,1.847971,1.9,1
17.558743,8.25186,0.0,0
1.8534714,-7.046063,2.4,1
-2.619515,-0.8216887,0.5,1
-2.627722,10.953764,25.1,3
-2.2844381,8.647349,36.0,3
-0.8722275,8.053519,32.1,3
-1.6344825,8.5309515,21.6,3
-0.42531937,7.4474154,28.3,3
-3.2121913,8.540572,9.0,2
-1.8790935,10.847414,34.6,3
-4.037968,9.317855,12.9,2
-1.9170272,11.786463,40.3,3
-3.788084,8.690785,6.6,2
1.184524,9.606581,56.0,3
-1.7105063,9.777498,35.3,3
-3.798055,4.208228,8.5,2
0.41087797,12.610907,87.5,3
-4.401768,0.27001476,6.0,2
-2.7196004,12.3470745,23.4,3
-2.76214,4.927245,4.4,2
-0.46573463,0.3352643,0.8,1
-3.436043,8.237253,18.5,2
-1.7352707,8.860771,30.7,3
1.1251166,9.332111,44.2,3
-3.792246,7.2658577,11.9,2
-2.4841259,10.695441,25.8,3
-4.0187564,7.2870617,18.1,2
-4.801821,3.5910203,12.6,2
1.3765512,10.197605,86.6,3
17.992735,8.4344225,0.0,0
-3.1135285,-0.97484195,1.1,1
-0.0687961,-1.7380332,-0.4,0
-3.9687502,6.9028707,13.7,2
-1.2903776,3.1306884,5.0,2
-2.6466172,1.4889194,0.0,0
-2.265477,4.1642265,4.3,2
-0.8118237,-1.8758672,-0.2,0
-2.377453,2.8979442,2.1,1
-2.2069137,1.6873922,0.2,1
-2.7586415,-0.92147005,0.9,1
-3.8788989,-1.3967547,6.8,2
-0.52098024,-7.0218616,-0.1,0
-0.9605461,2.0756845,0.0,0
0.2539614,-0.6047533,0.0,0
-0.68749607,0.9195525,-0.6,0
-4.188989,6.488091,16.6,2
17.832432,8.319327,0.0,0
-0.06630131,0.27218965,0.1,1
-3.1081843,5.9536963,10.1,2
-1.8046842,2.2555203,3.0,1
0.7779571,-3.3082013,-0.1,0
-4.0274115,6.379761,16.2,2
18.103014,8.215476,0.0,0
-2.134266,-2.4328182,-0.2,0
17.69159,8.558903,0.0,0
17.670189,8.294544,0.0,0
-4.1241565,2.7439227,5.2,2
-0.5861646,-1.1305162,-0.2,0
18.205498,7.9240685,0.0,0
17.537794,8.169471,0.0,0
17.957138,8.424508,0.0,0
17.774288,8.364635,0.0,0
-1.5455136,11.5584545,24.0,3
-2.8038173,6.9433274,13.8,2
-2.7987027,9.430614,43.7,3
-1.7168441,9.857172,28.8,3
-2.8436172,4.2228394,3.1,1
-3.4792871,11.296418,29.5,3
-0.43524775,11.148731,31.4,3
-3.4512892,5.269705,3.9,2
-4.349338,4.865846,9.2,2
-3.4479678,11.653754,15.8,2
-3.5942478,7.826438,19.2,2
-3.2000368,7.1573005,16.4,2
-2.4100409,11.314166,23.7,3
-2.8542194,7.000209,19.6,2
-2.4530919,-1.1146239,-0.6,0
-0.95018655,8.206962,23.3,3
-1.9360482,-1.5285037,0.8,1
-2.4446814,2.9499323,1.3,1
-3.4885948,8.870287,20.8,2
-0.5986298,0.52886444,1.5,1
2.9872031,-5.227107,1.3,1
-1.9035387,0.86753696,0.4,1
-3.7275252,7.9942756,17.4,2
-2.9929328,5.6651964,8.1,2
1.1158803,8.69442,52.9,3
-0.5161681,0.15464705,0.9,1
-3.0877864,6.470156,16.2,2
-0.326763,0.9143312,0.1,1
-0.20206136,-2.7726948,0.7,1
-3.0373507,7.8847656,27.0,3
0.1881889,-1.0173914,-0.1,0
-1.8868543,0.25908732,1.3,1
-3.5997672,7.5380383,20.5,2
-0.5829755,-1.3109765,-0.6,0
3.0576706,-5.0242476,0.6,1
-3.1741269,0.9093764,0.2,1
17.82861,8.557939,0.0,0
-4.003835,9.446423,22.5,3
-2.2119985,9.130337,28.1,3
-3.696808,4.512536,7.9,2
-0.0010410977,12.267222,79.6,3
-1.212587,-1.928396,-0.1,0
2.153821,-3.991035,0.2,1
-1.3789004,0.341108,1.1,1
-1.791973,7.5470243,38.0,3
-2.3369765,11.1465,21.7,3
-0.8263625,-2.1975157,-0.2,0
-0.90904737,-1.8205193,0.1,1
-0.16343836,-1.7415035,-0.1,0
17.68106,8.575724,0.0,0
-4.3234053,-1.6157455,1.8,1
18.189007,8.776803,0.0,0
17.852848,8.578524,0.0,0
17.798252,8.518115,0.0,0
-1.4930638,-2.5305114,0.1,1
-0.6509278,-2.8337286,-0.3,0
17.787233,8.54896,0.0,0
-1.4510361,2.4963057,1.7,1
17.748215,8.397464,0.0,0
-3.8668988,-2.1762705,0.9,1
-0.20505503,11.348592,66.1,3
-3.799596,10.096344,14.4,2
-4.7020555,3.6539817,7.2,2
-2.5837042,8.641174,27.1,3
-3.7623746,5.239488,3.2,1
-0.7315,7.488701,23.3,3
-3.1321778,6.171512,-0.2,0
-3.6846797,6.903234,6.2,2
-3.4516,6.7403035,15.2,2
-3.739089,5.9347253,7.8,2
-2.203387,8.569848,32.8,3
-3.0065346,7.3602567,14.5,2
-2.3051257,11.696313,29.9,3
-2.749213,5.3683867,8.2,2
-2.6656313,8.696084,17.6,2
-3.4414573,9.645219,24.0,3
-1.2247211,-0.46443254,-0.6,0
-4.724345,2.9280684,5.4,2
-2.790847,5.0222263,8.3,2
-4.0250816,8.015945,22.8,3
-3.3604515,3.3266473,4.9,2
-2.2104373,8.566413,21.1,2
-1.6945267,6.166302,12.9,2
-4.1194997,8.639563,19.3,2
-3.1492891,2.7128863,3.2,1
